  -30.00000000 28581.58000000
  -29.50000000 27134.13300000
  -29.00000000 26652.65100000
  -28.50000000 26195.19300000
  -28.00000000 25587.58600000
  -27.50000000 25230.22900000
  -27.00000000 24414.41400000
  -26.50000000 24331.33000000
  -26.00000000 23579.57900000
  -25.50000000 22796.79600000
  -25.00000000 22606.60600000
  -24.50000000 21670.67000000
  -24.00000000 21345.34400000
  -23.50000000 20619.61800000
  -23.00000000 20068.06700000
  -22.50000000 19260.25900000
  -22.00000000 18762.76100000
  -21.50000000 18337.33700000
  -21.00000000 17975.97400000
  -20.50000000 17266.26500000
  -20.00000000 16567.56700000
  -19.50000000 16130.13000000
  -19.00000000 15700.70000000
  -18.50000000 15216.21500000
  -18.00000000 14696.69600000
  -17.50000000 14037.03600000
  -17.00000000 13818.81800000
  -16.50000000 13403.40300000
  -16.00000000 12910.91000000
  -15.50000000 12319.31900000
  -15.00000000 12159.15800000
  -14.50000000 11691.69100000
  -14.00000000 11343.34300000
  -13.50000000 10791.79100000
  -13.00000000 10827.82700000
  -12.50000000 10645.64600000
  -12.00000000 10566.56600000
  -11.50000000 10584.58400000
  -11.00000000 10524.52400000
  -10.50000000 10462.46200000
  -10.00000000 10376.37600000
   -9.50000000 10407.40700000
   -9.00000000 10400.40000000
   -8.50000000 10092.09200000
   -8.00000000 10183.18200000
   -7.50000000 10054.05400000
   -7.00000000 10079.07800000
   -6.50000000  9876.87600000
   -6.00000000  9611.61100000
   -5.50000000  9545.54500000
   -5.00000000  9539.53900000
   -4.50000000  9653.65400000
   -4.00000000  9549.54900000
   -3.50000000  9652.65200000
   -3.00000000  9757.75800000
   -2.50000000 10035.03500000
   -2.00000000  9956.95600000
   -1.50000000 10083.08300000
   -1.00000000 10286.28600000
   -0.50000000  9792.79200000
    0.00000000 10117.11600000
    0.50000000 10208.20800000
    1.00000000 10307.30700000
    1.50000000 10456.45600000
    2.00000000 10424.42400000
    2.50000000 10416.41600000
    3.00000000 10526.52600000
    3.50000000 10905.90500000
    4.00000000 11134.13400000
    4.50000000 11062.06200000
    5.00000000 11431.43100000
    5.50000000 11533.53300000
    6.00000000 11508.50800000
    6.50000000 11388.38800000
    7.00000000 11440.44000000
    7.50000000 11182.18200000
    8.00000000 11024.02300000
    8.50000000 10901.90200000
    9.00000000 10467.46700000
    9.50000000 10333.33300000
   10.00000000  9846.84600000
   10.50000000  9711.71100000
   11.00000000  9309.30900000
   11.50000000  9001.00100000
   12.00000000  8604.60400000
   12.50000000     8.60900000
   13.00000000    10.01000000
   13.50000000     7.00700000
   14.00000000     8.00800000
   14.50000000     9.00900000
   15.00000000     4.00400000
   15.50000000    11.01100000
   16.00000000    12.01200000
   16.50000000     5.00500000
   17.00000000     5.00500000
   17.50000000     8.00800000
   18.00000000    10.01000000
   18.50000000    13.01300000
   19.00000000     5.00500000
   19.50000000     8.00800000
   20.00000000    11.01100000
   20.50000000    13.01300000
   21.00000000     9.00900000
   21.50000000     9.00900000
   22.00000000     8.00800000
   22.50000000    11.01100000
   23.00000000     7.00700000
   23.50000000     6.00600000
   24.00000000    11.01100000
   24.50000000     6.00600000
   25.00000000     6.00600000
   25.50000000     8.00800000
   26.00000000     7.00700000
   26.50000000    13.01300000
   27.00000000    10.01000000
   27.50000000     7.00700000
   28.00000000    12.01200000
   28.50000000    10.01000000
   29.00000000     7.00700000
   29.50000000    11.01100000
   30.00000000     9.00900000
